mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
4;4;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963455/2048x2048_out_hybrid_1d_par.h5;par;23.292988;34.958657981827855;0.0035799956970637846
4;4;1;16;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;4.850035005365498;0.000993452479591458
4;4;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963455/4096x4096_out_hybrid_1d_par.h5;par;21.17147;10.271197836264037;0.0021038914043965662
4;4;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963455/4096x4096_out_hybrid_1d_par.h5;par;21.17147;40.292934611439705;0.008253366368586585
4;4;1;16;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;4.239528002683073;0.0008683998366823173
4;4;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963455/4096x4096_out_hybrid_1d_par.h5;par;21.17147;10.14206446625758;0.0020774404887868862
4;4;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963455/4096x4096_out_hybrid_1d_par.h5;par;21.17147;34.24504533444997;0.007014552506032358
8;8;1;16;256;78125;50;0.001;input_data_256.h5;;par;83.8102;1.713112963247113;2.1927845929563047e-05
8;8;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963455/256x256_out_hybrid_1d_par.h5;par;83.8102;2.3919696937082335;3.061721207946539e-05
8;8;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963455/256x256_out_hybrid_1d_par.h5;par;83.8102;14.390955473296344;0.0001842042300581932
8;8;1;16;256;78125;50;0.001;input_data_256.h5;;par;83.8102;2.206021743011661;2.823707831054926e-05
8;8;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963455/256x256_out_hybrid_1d_par.h5;par;83.8102;2.8496199648361653;3.647513554990292e-05
8;8;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963455/256x256_out_hybrid_1d_par.h5;par;83.8102;14.842036380781792;0.00018997806567400694
8;8;1;16;512;39062;50;0.001;input_data_512.h5;;par;45.581886;1.6731623001396656;4.283350315241579e-05
8;8;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963455/512x512_out_hybrid_1d_par.h5;par;45.581886;2.561825433280319;6.558357056167935e-05
8;8;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963455/512x512_out_hybrid_1d_par.h5;par;45.581886;24.175951630808413;0.0006189122838259284
8;8;1;16;512;39062;50;0.001;input_data_512.h5;;par;45.581886;1.805606935871765;4.622412922717129e-05
8;8;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963455/512x512_out_hybrid_1d_par.h5;par;45.581886;2.7068358230171725;6.929588405655553e-05
8;8;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963455/512x512_out_hybrid_1d_par.h5;par;45.581886;14.119736163062043;0.00036146987258875744
8;8;1;16;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.2506443101447076;6.403380831215542e-05
8;8;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963455/1024x1024_out_hybrid_1d_par.h5;par;29.214909;2.582804213860072;0.0001322412684378717
8;8;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963455/1024x1024_out_hybrid_1d_par.h5;par;29.214909;12.130467112525366;0.0006210878660859846
