mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
1;1;1;1;1024;1953;50;0.001;input_data_1024.h5;;seq;22.999447;13.192692544311285;0.006755090908505523
1;1;1;1;1024;1953;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_seq.h5;seq;22.999447;13.295185148715973;0.00680757048065334
1;1;1;1;1024;1953;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_seq.h5;seq;22.999447;13.337589342147112;0.0068292828172796275
1;1;1;1;1024;1953;50;0.001;input_data_1024.h5;;seq;22.999447;13.179958034306765;0.006748570422072076
1;1;1;1;1024;1953;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_seq.h5;seq;22.999447;13.410237241536379;0.006866480922445663
1;1;1;1;1024;1953;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_seq.h5;seq;22.999447;13.2675949819386;0.006793443411130876
1;1;1;1;2048;976;50;0.001;input_data_2048.h5;;seq;21.074463;26.77668445184827;0.02743512751213962
1;1;1;1;2048;976;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_seq.h5;seq;21.074463;27.25261253491044;0.027922758744785288
1;1;1;1;2048;976;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_seq.h5;seq;21.074463;27.45219400152564;0.02812724795238283
1;1;1;1;2048;976;50;0.001;input_data_2048.h5;;seq;21.074463;26.92808084562421;0.027590246768057592
1;1;1;1;2048;976;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_seq.h5;seq;21.074463;27.225092202425003;0.027894561682812503
1;1;1;1;2048;976;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_seq.h5;seq;21.074463;27.382512111216784;0.028055852572968016
1;1;1;1;4096;488;50;0.001;input_data_4096.h5;;seq;20.387009;54.36629385873675;0.11140633987446057
1;1;1;1;4096;488;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_seq.h5;seq;20.387009;54.808027528226376;0.11231153182013602
1;1;1;1;4096;488;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_seq.h5;seq;20.387009;55.234351836144924;0.11318514720521501
1;1;1;1;4096;488;50;0.001;input_data_4096.h5;;seq;20.387009;54.54430292919278;0.11177111255982128
1;1;1;1;4096;488;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_seq.h5;seq;20.387009;54.458156298846006;0.11159458257960247
1;1;1;1;4096;488;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_seq.h5;seq;20.387009;54.95476046949625;0.11261221407683658
2;2;1;16;256;78125;50;0.001;input_data_256.h5;;par;83.8102;1.2699450850486755;1.6255297088623047e-05
2;2;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;1.9084458351135254;2.4428106689453124e-05
2;2;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;7.613490678369999;9.745268068313598e-05
2;2;1;16;256;78125;50;0.001;input_data_256.h5;;par;83.8102;1.624512854963541;2.0793764543533326e-05
2;2;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;2.266154531389475;2.900677800178528e-05
2;2;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;7.925923008471727;0.00010145181450843811
2;2;1;16;512;39062;50;0.001;input_data_512.h5;;par;45.581886;1.2813822701573372;3.2803806004744695e-05
2;2;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;2.1223038136959076;5.4331673076030605e-05
2;2;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;4.35273801907897;0.00011143151961187266
2;2;1;16;512;39062;50;0.001;input_data_512.h5;;par;45.581886;1.3881542012095451;3.553720242715542e-05
2;2;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;2.292366798967123;5.868534122592604e-05
2;2;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;4.495177414268255;0.00011507801480385683
2;2;1;16;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.8760377131402493;9.605436040859399e-05
2;2;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;3.1981598772108555;0.00016374788168608138
2;2;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;4.841578722000122;0.0002478920035840521
2;2;1;16;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.8961472399532795;9.708398136056932e-05
2;2;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;3.342339500784874;0.00017112997290383872
2;2;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;4.9692615903913975;0.00025442945012500116
2;2;1;16;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;3.141424685716629;0.0003217024767758965
2;2;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;6.176457338035107;0.0006325097120363653
2;2;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;11.204754363745451;0.0011474402830256478
2;2;1;16;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;3.456865143030882;0.00035400564700777083
2;2;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;6.58059911057353;0.0006738964782973405
2;2;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;10.680312745273113;0.0010937340240935087
2;2;1;16;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;7.885817959904671;0.0016152843014962455
2;2;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;14.600006107240915;0.0029905788830890856
2;2;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;24.154716227203608;0.004947709182139207
2;2;1;16;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;7.995106749236584;0.001637670370593319
2;2;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;14.32586058974266;0.0029344245370222575
2;2;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;25.263970360159874;0.005174922236820949
4;4;1;16;256;78125;50;0.001;input_data_256.h5;;par;83.8102;2.0136299170553684;2.5774462938308714e-05
4;4;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;2.5798910781741142;3.302260580062866e-05
4;4;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;14.916830770671368;0.00019093543386459352
4;4;1;16;256;78125;50;0.001;input_data_256.h5;;par;83.8102;2.5615156926214695;3.278740086555481e-05
4;4;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;3.238591682165861;4.145397353172302e-05
4;4;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;15.225350461900234;0.000194884485912323
4;4;1;16;512;39062;50;0.001;input_data_512.h5;;par;45.581886;1.548802837729454;3.9649860164084124e-05
4;4;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;2.3592760525643826;6.039824004312074e-05
4;4;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;20.74534211680293;0.0005310875561108732
4;4;1;16;512;39062;50;0.001;input_data_512.h5;;par;45.581886;1.7160199657082558;4.393067343475131e-05
4;4;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;2.572988774627447;6.586935575821635e-05
4;4;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;11.907563228160143;0.00030483752056116283
4;4;1;16;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.506702408194542;7.714415074469008e-05
4;4;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;2.7983488366007805;0.00014327729438332808
4;4;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;12.21935185790062;0.00062563882330145
4;4;1;16;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.5882191322743893;8.131786044106237e-05
4;4;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;2.991965688765049;0.00015319060410450304
4;4;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;26.562773697078228;0.001360031421692603
4;4;1;16;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;2.112375259399414;0.0002163210711110511
4;4;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;4.886674411594868;0.0005004274871064893
4;4;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;51.174725238233805;0.0052406272645400724
4;4;1;16;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;2.12513717263937;0.00021762797466865028
4;4;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;5.138561427593231;0.0005262223684171256
4;4;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;23.110116124153137;0.0023666273552640183
4;4;1;16;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;4.464709606021643;0.0009145247042240153
4;4;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;10.249549113214016;0.002099457008032367
4;4;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;38.45548200979829;0.007876993447316323
4;4;1;16;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;4.308872703462839;0.0008826039949739531
4;4;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;10.356010217219591;0.0021212638707946724
4;4;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;37.759337082505226;0.007734399238530362
8;8;1;16;256;78125;50;0.001;input_data_256.h5;;par;83.8102;1.7194703966379166;2.2009221076965334e-05
8;8;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;2.3279470205307007;2.979772186279297e-05
8;8;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;15.260249566286802;0.00019533119444847108
8;8;1;16;256;78125;50;0.001;input_data_256.h5;;par;83.8102;2.842915803194046;3.638932228088379e-05
8;8;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;3.5053316839039326;4.486824555397034e-05
8;8;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;15.540158737450838;0.00019891403183937073
8;8;1;16;512;39062;50;0.001;input_data_512.h5;;par;45.581886;1.6676115468144417;4.269140204839593e-05
8;8;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;2.5154095999896526;6.439531001970336e-05
8;8;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;13.114406738430262;0.00033573310988762125
8;8;1;16;512;39062;50;0.001;input_data_512.h5;;par;45.581886;2.101035814732313;5.3787205333375484e-05
8;8;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;3.0165866799652576;7.722560749488653e-05
8;8;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;11.093187142163515;0.00028398922590147755
8;8;1;16;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.23540960252285;6.325378129757053e-05
8;8;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;2.5819250531494617;0.00013219625483331431
8;8;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;23.289868909865618;0.0011924565516289805
8;8;1;16;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.4583860039710999;7.467031918340586e-05
8;8;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;2.8836539685726166;0.00014764497304657297
8;8;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;11.904631923884153;0.0006095249564223109
8;8;1;16;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;1.4915016517043114;0.00015273954446536726
8;8;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;4.312526259571314;0.00044163095336111763
8;8;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;30.37780360877514;0.0031108861862544947
8;8;1;16;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;1.529250182211399;0.00015660524139389647
8;8;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;4.49754386767745;0.00046057796904018945
8;8;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;17.752047274261713;0.001817925988147641
8;8;1;16;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;2.2819803096354008;0.0004674273473239248
8;8;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;8.254270769655704;0.0016907559954231267
8;8;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;40.859203942120075;0.008369357628455566
8;8;1;16;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;2.141428977251053;0.00043863764384495144
8;8;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;8.304684437811375;0.0017010824329806175
8;8;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;37.18518564477563;0.007616793454480874
16;16;1;16;256;78125;50;0.001;input_data_256.h5;;par;83.8102;1.5988161154091358;2.046484627723694e-05
16;16;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;2.112533900886774;2.704043393135071e-05
16;16;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;13.700166419148445;0.00017536213016510009
16;16;1;16;256;78125;50;0.001;input_data_256.h5;;par;83.8102;3.1409135162830353;4.020369300842285e-05
16;16;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;3.8564830012619495;4.936298241615295e-05
16;16;1;16;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1959257/256x256_out_hybrid_1d_par.h5;par;83.8102;15.476316399872303;0.00019809684991836549
16;16;1;16;512;39062;50;0.001;input_data_512.h5;;par;45.581886;1.3958338648080826;3.573380433178236e-05
16;16;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;2.277939088642597;5.8315987113885545e-05
16;16;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;13.632086399942636;0.0003489858788577809
16;16;1;16;512;39062;50;0.001;input_data_512.h5;;par;45.581886;2.1457778438925743;5.493261594113395e-05
16;16;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;3.0999381206929684;7.935943169046562e-05
16;16;1;16;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1959257/512x512_out_hybrid_1d_par.h5;par;45.581886;19.581969615072012;0.0005013048388477808
16;16;1;16;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.3472557477653027;6.898037723441209e-05
16;16;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;2.717240236699581;0.00013912448091237423
16;16;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;17.094846189022064;0.0008752673282997319
16;16;1;16;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.7297159545123577;8.856259047219077e-05
16;16;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;3.1764353401958942;0.00016263557115334056
16;16;1;16;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1959257/1024x1024_out_hybrid_1d_par.h5;par;29.214909;11.55580048263073;0.000591664558017036
16;16;1;16;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;1.1759827360510826;0.00012042833958536432
16;16;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;4.264683395624161;0.00043673153052986797
16;16;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;14.663358092308044;0.0015016239725865893
16;16;1;16;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;1.283064167946577;0.00013139418002525112
16;16;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;4.4504050724208355;0.00045575064745733085
16;16;1;16;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1959257/2048x2048_out_hybrid_1d_par.h5;par;23.292988;30.929778322577477;0.003167412014600868
16;16;1;16;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;1.4767735302448273;0.0003024935539215132
16;16;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;7.740574400871992;0.0015855334700680033
16;16;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;42.471010848879814;0.008699510620417824
16;16;1;16;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;1.436631128191948;0.00029427102175173044
16;16;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;7.8046682588756084;0.001598662076787302
16;16;1;16;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1959257/4096x4096_out_hybrid_1d_par.h5;par;21.17147;23.80987797677517;0.004877074554849482
