mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
16;4;4;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;2.2854003496468067;5.850699784053061e-05
16;4;4;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;4.549621982034296;0.00011647181357929179
16;4;4;1;512;39062;50;0.001;input_data_512.h5;;par;45.5819;1.6684674844145775;4.271331433143663e-05
16;4;4;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;2.559206342906691;6.551652098987997e-05
16;4;4;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;4.591377868200652;0.00011754077794789443
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;2.3415443296544254;0.00011988860425244101
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;3.6503971711499617;0.00018690272751779025
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;5.9536430918378755;0.0003048304281315793
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;2.362582103116438;0.00012096575204118774
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;3.7993811635533348;0.00019453080556824202
16;4;4;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;6.230806684936397;0.00031902138574248104
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;5.601466123946011;0.000573626843210037
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;8.308043078053743;0.0008507980622686884
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;12.90870274824556;0.001321935765309325
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;5.872499837307259;0.0006013824718184598
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;8.857489112298936;0.0009070649372553953
16;4;4;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;13.84331355674658;0.0014176460375572534
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;18.370727223576978;0.003762951090450016
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;21.282215737737715;0.004359323174464915
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;33.8687137439847;0.006937466969271753
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;15.156331050326116;0.0031045331934301756
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;25.816093983128667;0.005288015973602758
16;4;4;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;32.80515808949713;0.006719614520585237
32;4;8;1;256;78125;50;0.001;input_data_256.h5;;par;83.8102;1.2063680429710075;1.5441510950028896e-05
32;4;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963454/256x256_out_mpi_2d_par.h5;par;83.8102;1.7881647779140621;2.2888509157299996e-05
32;4;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963454/256x256_out_mpi_2d_par.h5;par;83.8102;9.517233602353372;0.00012182059011012316
32;4;8;1;256;78125;50;0.001;input_data_256.h5;;par;83.8102;1.4919498267117888;1.9096957781910895e-05
32;4;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963454/256x256_out_mpi_2d_par.h5;par;83.8102;2.2010997554752976;2.817407687008381e-05
32;4;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963454/256x256_out_mpi_2d_par.h5;par;83.8102;10.335174083942547;0.00013229022827446462
32;4;8;1;512;39062;50;0.001;input_data_512.h5;;par;45.5819;1.217567156883888;3.1170118193740414e-05
32;4;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;2.0326659242855385;5.203691373420558e-05
32;4;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;4.595214706612751;0.00011763900226851546
32;4;8;1;512;39062;50;0.001;input_data_512.h5;;par;45.5819;1.3046841982286423;3.340034299904363e-05
32;4;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;2.2253929674625397;5.6970789193142685e-05
32;4;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;4.575413311482407;0.00011713208006457445
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.469258499564603;7.522699808328314e-05
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;2.8280095669906586;0.00014479594321799492
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;5.323285871301778;0.00027255572532393515
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.5179760344326496;7.772136779645945e-05
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;3.0545233762823045;0.00015639359870371739
32;4;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;5.717408213648014;0.0002927350475473869
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;2.558271197718568;0.00026198373760558813
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;6.3296872864011675;0.0006482014630211129
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;11.704429835197516;0.0011986103261851014
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;2.660502394894138;0.0002724528822216219
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;6.686917348066345;0.000684784162628402
32;4;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;10.438001047470607;0.00106891971812295
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;13.513055092655122;0.0027679342672378374
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;18.73397767113056;0.0038373571632795084
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;30.652833225554787;0.00627874502776624
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;10.708690199186094;0.002193504751984042
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;21.16719876229763;0.004335763777611149
32;4;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;33.89560221985448;0.006942974645607227
64;8;8;1;256;78125;50;0.001;input_data_256.h5;;par;83.8102;1.1125311310170218;1.424039847701788e-05
64;8;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963454/256x256_out_mpi_2d_par.h5;par;83.8102;1.8121581914601848;2.3195624850690365e-05
64;8;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963454/256x256_out_mpi_2d_par.h5;par;83.8102;17.294743163511157;0.0002213727124929428
64;8;8;1;256;78125;50;0.001;input_data_256.h5;;par;83.8102;1.6845152771566063;2.156179554760456e-05
64;8;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963454/256x256_out_mpi_2d_par.h5;par;83.8102;2.5061366346199065;3.2078548923134805e-05
64;8;8;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963454/256x256_out_mpi_2d_par.h5;par;83.8102;18.072351808776148;0.0002313261031523347
64;8;8;1;512;39062;50;0.001;input_data_512.h5;;par;45.5819;0.952803295920603;2.439207659414784e-05
64;8;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;1.9220942060928792;4.920624151586911e-05
64;8;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;21.805047093774192;0.0005582163507699092
64;8;8;1;512;39062;50;0.001;input_data_512.h5;;par;45.5819;1.2314344081096351;3.152512436919858e-05
64;8;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;2.386399732204154;6.109261512990001e-05
64;8;8;1;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963454/512x512_out_mpi_2d_par.h5;par;45.5819;18.37922739633359;0.0004705142439284622
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.0711654011392966;5.484437054627498e-05
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;2.5878163910238072;0.0001324978951934774
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;13.3147705309093;0.0006817249772622651
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.1814536902820691;6.049120322984328e-05
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;2.845455247676;0.00014568917350243202
64;8;8;1;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963454/1024x1024_out_mpi_2d_par.h5;par;29.214909;25.807955074124038;0.0013213842135130838
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;1.4491759352385998;0.00014840511369570915
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;4.59616049809847;0.00047067695833061653
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;23.440781994489953;0.002400489707577056
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;1.5532586248591542;0.00015906386327282684
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;4.851216946961358;0.0004967964103391048
64;8;8;1;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963454/2048x2048_out_mpi_2d_par.h5;par;23.292988;38.97652188653592;0.003991451294064099
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;6.2841600748943165;0.0012872101751114945
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;13.193557152408175;0.0027024901991823383
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;43.10847276542336;0.008830084548427562
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;6.663508828962222;0.0013649137298161044
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;12.924195686005987;0.0026473157898414556
64;8;8;1;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963454/4096x4096_out_mpi_2d_par.h5;par;21.17147;43.75694966875017;0.008962914721169637
128;8;16;1;256;78125;50;0.001;input_data_256.h5;;par;83.8102;0.9948587033431977;1.2734191402792931e-05
128;8;16;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963454/256x256_out_mpi_2d_par.h5;par;83.8102;2.112050704890862;2.7034249022603034e-05
128;8;16;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963454/256x256_out_mpi_2d_par.h5;par;83.8102;17.250650202506222;0.00022080832259207964
128;8;16;1;256;78125;50;0.001;input_data_256.h5;;par;83.8102;1.6010792907327414;2.049381492137909e-05
128;8;16;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963454/256x256_out_mpi_2d_par.h5;par;83.8102;2.7264214889146388;3.489819505810738e-05
128;8;16;1;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963454/256x256_out_mpi_2d_par.h5;par;83.8102;17.98336127900984;0.00023018702437132597
128;8;16;1;512;39062;50;0.001;input_data_512.h5;;par;45.5819;0.8057104418985546;2.0626451331180036e-05
