mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
4;2;2;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963262/512x512_out_hybrid_2d_par.h5;par;45.581886;2.0648281797766685;5.286027801384129e-05
4;2;2;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963262/512x512_out_hybrid_2d_par.h5;par;45.581886;3.967010997235775;0.00010155678145603847
4;2;2;8;512;39062;50;0.001;input_data_512.h5;;par;45.581886;1.2539169676601887;3.210068526087217e-05
4;2;2;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963262/512x512_out_hybrid_2d_par.h5;par;45.581886;2.167524565011263;5.548933912782917e-05
4;2;2;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963262/512x512_out_hybrid_2d_par.h5;par;45.581886;3.9592749811708927;0.0001013587369098073
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.5326124802231789;7.847076341319845e-05
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963262/1024x1024_out_hybrid_2d_par.h5;par;29.214909;2.9601192586123943;0.00015156004600954353
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963262/1024x1024_out_hybrid_2d_par.h5;par;29.214909;4.765638642013073;0.00024400382171998734
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;;par;29.214909;1.6569456309080124;8.483670221227856e-05
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963262/1024x1024_out_hybrid_2d_par.h5;par;29.214909;3.105243355035782;0.00015899049485616618
4;2;2;8;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/atr-25-7/ramsay/1963262/1024x1024_out_hybrid_2d_par.h5;par;29.214909;4.702393852174282;0.00024076564703160526
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;3.404773723334074;0.0003486711442226394
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963262/2048x2048_out_hybrid_2d_par.h5;par;23.292988;6.171403285115957;0.0006319921438930832
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963262/2048x2048_out_hybrid_2d_par.h5;par;23.292988;11.289880339056253;0.0011561577408147725
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;;par;23.292988;3.005940478295088;0.00030782800596979904
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963262/2048x2048_out_hybrid_2d_par.h5;par;23.292988;6.036466982215643;0.0006181737821009363
4;2;2;8;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/atr-25-7/ramsay/1963262/2048x2048_out_hybrid_2d_par.h5;par;23.292988;15.29470070451498;0.0015662775939083442
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;7.4374516271054745;0.0015234435942452836
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963262/4096x4096_out_hybrid_2d_par.h5;par;21.17147;13.749841757118702;0.002816436246849386
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963262/4096x4096_out_hybrid_2d_par.h5;par;21.17147;28.164188407361507;0.005768985745055614
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;;par;21.17147;7.52979676052928;0.0015423590250981728
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963262/4096x4096_out_hybrid_2d_par.h5;par;21.17147;13.858297683298588;0.0028386517171852905
4;2;2;8;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/atr-25-7/ramsay/1963262/4096x4096_out_hybrid_2d_par.h5;par;21.17147;26.07028393819928;0.005340082740311201
16;4;4;8;256;78125;50;0.001;input_data_256.h5;;par;83.81021;1.516083024442196;1.940586271286011e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963262/256x256_out_hybrid_2d_par.h5;par;83.81021;2.1135106831789017;2.7052936744689942e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963262/256x256_out_hybrid_2d_par.h5;par;83.81021;16.076865810900927;0.00020578388237953187
16;4;4;8;256;78125;50;0.001;input_data_256.h5;;par;83.81021;2.3568842336535454;3.016811819076538e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963262/256x256_out_hybrid_2d_par.h5;par;83.81021;3.1722093373537064;4.060427951812744e-05
16;4;4;8;256;78125;50;0.001;input_data_256.h5;/scratch/project/atr-25-7/ramsay/1963262/256x256_out_hybrid_2d_par.h5;par;83.81021;17.386346604675055;0.0002225452365398407
16;4;4;8;512;39062;50;0.001;input_data_512.h5;;par;45.581886;0.9413067549467087;2.409776137798138e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963262/512x512_out_hybrid_2d_par.h5;par;45.581886;1.803998176008463;4.618294444750558e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963262/512x512_out_hybrid_2d_par.h5;par;45.581886;7.990094095468521;0.00020454902707154064
16;4;4;8;512;39062;50;0.001;input_data_512.h5;;par;45.581886;1.3388456031680107;3.427488615964392e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963262/512x512_out_hybrid_2d_par.h5;par;45.581886;2.2830112762749195;5.844583677934871e-05
16;4;4;8;512;39062;50;0.001;input_data_512.h5;/scratch/project/atr-25-7/ramsay/1963262/512x512_out_hybrid_2d_par.h5;par;45.581886;16.477344527840614;0.0004218254192780865
